28.03.2017	3.471
29.03.2017	3.768
30.03.2017	3.141
31.03.2017	3.44
01.04.2017	2.893
02.04.2017	3.169
03.04.2017	3.128
04.04.2017	2.454
05.04.2017	3.316
06.04.2017	3.66
07.04.2017	3.528
08.04.2017	3.195
09.04.2017	2.558
10.04.2017	2.326
11.04.2017	1.815
12.04.2017	2.866
13.04.2017	2.943
14.04.2017	2.387
15.04.2017	2.319
16.04.2017	3.182
17.04.2017	3.343
18.04.2017	4.583
19.04.2017	5.815
20.04.2017	7.977
21.04.2017	6.107
22.04.2017	3.864
23.04.2017	2.88
24.04.2017	3.286
25.04.2017	4.296
26.04.2017	4.508
27.04.2017	6.41
28.04.2017	6.369
29.04.2017	5.648
30.04.2017	3.836
01.05.2017	4.829
02.05.2017	6.169
03.05.2017	3.754
04.05.2017	4.498
05.05.2017	3.549
06.05.2017	3.45
07.05.2017	3.164
08.05.2017	3.169
09.05.2017	3.448
10.05.2017	3.134
11.05.2017	2.304
12.05.2017	2.152
13.05.2017	1.893
14.05.2017	2.201
15.05.2017	1.839
16.05.2017	1.899
17.05.2017	1.762
18.05.2017	1.036
19.05.2017	2.523
20.05.2017	2.972
21.05.2017	1.732
22.05.2017	1.578
23.05.2017	1.138
24.05.2017	1.653
25.05.2017	0.526
26.05.2017	0.874
27.05.2017	0.695
28.05.2017	0.6
29.05.2017	0.671
30.05.2017	0.754
31.05.2017	0.991
01.06.2017	0.648
02.06.2017	0.891
03.06.2017	0.581
04.06.2017	0.629
05.06.2017	1.065
06.06.2017	1.052
07.06.2017	1.094
08.06.2017	1.54
09.06.2017	0.69
10.06.2017	1.125
11.06.2017	0.681
12.06.2017	0.595
13.06.2017	1.364
14.06.2017	0.55
15.06.2017	0.623
16.06.2017	0.65
17.06.2017	0.691
18.06.2017	0.307
19.06.2017	0.598
20.06.2017	0.792
21.06.2017	0.906
22.06.2017	0.556
23.06.2017	0.728
24.06.2017	0.575
25.06.2017	0.991
26.06.2017	0.539
27.06.2017	1.147
28.06.2017	0.259
29.06.2017	0.743
30.06.2017	0.91
01.07.2017	0.785
02.07.2017	1.22
03.07.2017	0.655
04.07.2017	0.84
05.07.2017	0.644
06.07.2017	0.576
07.07.2017	1.316
08.07.2017	0.566
09.07.2017	0.777
10.07.2017	0.595
11.07.2017	0.836
12.07.2017	0.642
13.07.2017	0.564
14.07.2017	0.554
15.07.2017	1.058
16.07.2017	0.305
17.07.2017	0.666
18.07.2017	0.748
19.07.2017	0.625
20.07.2017	0.629
21.07.2017	0.577
22.07.2017	0.657
23.07.2017	0.978
24.07.2017	0.564
25.07.2017	0.81
26.07.2017	0.689
27.07.2017	0.641
28.07.2017	0.596
29.07.2017	0.915
30.07.2017	0.57
31.07.2017	0.549
01.08.2017	1.058
02.08.2017	1.024
03.08.2017	0.447
04.08.2017	0.569
05.08.2017	0.48
06.08.2017	0.528
07.08.2017	1.004
08.08.2017	0.806
09.08.2017	0.928
10.08.2017	0.681
11.08.2017	0.82
12.08.2017	1.119
13.08.2017	0.757
14.08.2017	0.613
15.08.2017	0.813
16.08.2017	0.615
17.08.2017	0.603
